Table,State,Distt.,Area Name,Type,Age-group,Total,illiterate,literate
C2308,13,000,State - NAGALAND,Total,70-74,8333,5976,2357
C2308,13,000,State - NAGALAND,Total,75-79,4930,3649,1281
C2308,13,000,State - NAGALAND,Total,80+,6406,4847,1559
C2308,13,000,State - NAGALAND,Total,Age not stated,622,238,384
C2308,13,000,State - NAGALAND,Rural,All ages,682064,269422,412642
C2308,13,000,State - NAGALAND,Rural,0-6,104999,104999,0
C2308,13,000,State - NAGALAND,Rural,7,16788,7381,9407
C2308,13,000,State - NAGALAND,Rural,8,16766,4718,12048
C2308,13,000,State - NAGALAND,Rural,9,16231,3907,12324
C2308,13,000,State - NAGALAND,Rural,10,19272,4072,15200
C2308,13,000,State - NAGALAND,Rural,11,17057,2747,14310
C2308,13,000,State - NAGALAND,Rural,12,17855,2503,15352
C2308,13,000,State - NAGALAND,Rural,13,16207,2026,14181
C2308,13,000,State - NAGALAND,Rural,14,16100,1892,14208
C2308,13,000,State - NAGALAND,Rural,15,17258,2292,14966
C2308,13,000,State - NAGALAND,Rural,16,16668,2110,14558
C2308,13,000,State - NAGALAND,Rural,17,14462,1865,12597
C2308,13,000,State - NAGALAND,Rural,18,17000,2481,14519
C2308,13,000,State - NAGALAND,Rural,19,13179,2017,11162
C2308,13,000,State - NAGALAND,Rural,20-24,68637,12125,56512
C2308,13,000,State - NAGALAND,Rural,25-29,58543,12344,46199
C2308,13,000,State - NAGALAND,Rural,30-34,49710,12208,37502
C2308,13,000,State - NAGALAND,Rural,35-39,44103,13472,30631
C2308,13,000,State - NAGALAND,Rural,40-44,36818,13841,22977
C2308,13,000,State - NAGALAND,Rural,45-49,28701,12862,15839
C2308,13,000,State - NAGALAND,Rural,50-54,22142,11550,10592
C2308,13,000,State - NAGALAND,Rural,55-59,14853,8600,6253
C2308,13,000,State - NAGALAND,Rural,60-64,13303,8595,4708
C2308,13,000,State - NAGALAND,Rural,65-69,9009,6189,2820
C2308,13,000,State - NAGALAND,Rural,70-74,6803,5240,1563
C2308,13,000,State - NAGALAND,Rural,75-79,4023,3156,867
C2308,13,000,State - NAGALAND,Rural,80+,5035,4013,1022
C2308,13,000,State - NAGALAND,Rural,Age not stated,542,217,325
C2308,13,000,State - NAGALAND,Urban,All ages,271789,65954,205835
C2308,13,000,State - NAGALAND,Urban,0-6,36287,36287,0
C2308,13,000,State - NAGALAND,Urban,7,5922,1563,4359
C2308,13,000,State - NAGALAND,Urban,8,5687,766,4921
C2308,13,000,State - NAGALAND,Urban,9,5743,644,5099
C2308,13,000,State - NAGALAND,Urban,10,6723,687,6036
C2308,13,000,State - NAGALAND,Urban,11,6466,455,6011
C2308,13,000,State - NAGALAND,Urban,12,6520,379,6141
C2308,13,000,State - NAGALAND,Urban,13,6555,344,6211
C2308,13,000,State - NAGALAND,Urban,14,6679,340,6339
C2308,13,000,State - NAGALAND,Urban,15,6773,387,6386
C2308,13,000,State - NAGALAND,Urban,16,6812,347,6465
C2308,13,000,State - NAGALAND,Urban,17,6548,316,6232
C2308,13,000,State - NAGALAND,Urban,18,6908,406,6502
C2308,13,000,State - NAGALAND,Urban,19,6020,361,5659
C2308,13,000,State - NAGALAND,Urban,20-24,31957,2288,29669
C2308,13,000,State - NAGALAND,Urban,25-29,28760,2637,26123
C2308,13,000,State - NAGALAND,Urban,30-34,23709,2617,21092
C2308,13,000,State - NAGALAND,Urban,35-39,19400,2827,16573
C2308,13,000,State - NAGALAND,Urban,40-44,14790,2603,12187
C2308,13,000,State - NAGALAND,Urban,45-49,11289,2319,8970
C2308,13,000,State - NAGALAND,Urban,50-54,7583,1803,5780
C2308,13,000,State - NAGALAND,Urban,55-59,4804,1331,3473
C2308,13,000,State - NAGALAND,Urban,60-64,3533,1221,2312
C2308,13,000,State - NAGALAND,Urban,65-69,2433,942,1491
C2308,13,000,State - NAGALAND,Urban,70-74,1530,736,794
C2308,13,000,State - NAGALAND,Urban,75-79,907,493,414
C2308,13,000,State - NAGALAND,Urban,80+,1371,834,537
C2308,13,000,State - NAGALAND,Urban,Age not stated,80,21,59
C2308,14,000,State - MANIPUR,Total,All ages,1417208,548590,868618
C2308,14,000,State - MANIPUR,Total,0-6,180873,180873,0
C2308,14,000,State - MANIPUR,Total,7,29182,11071,18111
C2308,14,000,State - MANIPUR,Total,8,28941,7804,21137
C2308,14,000,State - MANIPUR,Total,9,26003,5614,20389
C2308,14,000,State - MANIPUR,Total,10,32579,6163,26416
C2308,14,000,State - MANIPUR,Total,11,28749,4111,24638
C2308,14,000,State - MANIPUR,Total,12,31539,3959,27580
C2308,14,000,State - MANIPUR,Total,13,29713,3045,26668
C2308,14,000,State - MANIPUR,Total,14,30037,3030,27007
C2308,14,000,State - MANIPUR,Total,15,30768,3194,27574
C2308,14,000,State - MANIPUR,Total,16,28031,3101,24930
C2308,14,000,State - MANIPUR,Total,17,26137,3035,23102
C2308,14,000,State - MANIPUR,Total,18,32291,4548,27743
C2308,14,000,State - MANIPUR,Total,19,25286,3603,21683
C2308,14,000,State - MANIPUR,Total,20-24,142195,23726,118469
C2308,14,000,State - MANIPUR,Total,25-29,137589,28017,109572
C2308,14,000,State - MANIPUR,Total,30-34,111276,26461,84815
C2308,14,000,State - MANIPUR,Total,35-39,100434,30413,70021
C2308,14,000,State - MANIPUR,Total,40-44,84933,32073,52860
C2308,14,000,State - MANIPUR,Total,45-49,73113,32913,40200
C2308,14,000,State - MANIPUR,Total,50-54,59679,30442,29237
C2308,14,000,State - MANIPUR,Total,55-59,44090,25242,18848
C2308,14,000,State - MANIPUR,Total,60-64,35330,23297,12033
C2308,14,000,State - MANIPUR,Total,65-69,23430,17344,6086
C2308,14,000,State - MANIPUR,Total,70-74,17477,14220,3257
C2308,14,000,State - MANIPUR,Total,75-79,10765,9070,1695
C2308,14,000,State - MANIPUR,Total,80+,13223,10952,2271
C2308,14,000,State - MANIPUR,Total,Age not stated,3545,1269,2276
C2308,14,000,State - MANIPUR,Rural,All ages,994756,422031,572725
C2308,14,000,State - MANIPUR,Rural,0-6,131503,131503,0
C2308,14,000,State - MANIPUR,Rural,7,21490,8836,12654
C2308,14,000,State - MANIPUR,Rural,8,21425,6417,15008
C2308,14,000,State - MANIPUR,Rural,9,19201,4666,14535
C2308,14,000,State - MANIPUR,Rural,10,24212,5168,19044
C2308,14,000,State - MANIPUR,Rural,11,20981,3465,17516
C2308,14,000,State - MANIPUR,Rural,12,23110,3403,19707
C2308,14,000,State - MANIPUR,Rural,13,21460,2626,18834
C2308,14,000,State - MANIPUR,Rural,14,21865,2648,19217
C2308,14,000,State - MANIPUR,Rural,15,22553,2746,19807
C2308,14,000,State - MANIPUR,Rural,16,20781,2737,18044
C2308,14,000,State - MANIPUR,Rural,17,19129,2658,16471
C2308,14,000,State - MANIPUR,Rural,18,24038,3919,20119
C2308,14,000,State - MANIPUR,Rural,19,18632,3205,15427
C2308,14,000,State - MANIPUR,Rural,20-24,102516,20687,81829
C2308,14,000,State - MANIPUR,Rural,25-29,95261,23803,71458
C2308,14,000,State - MANIPUR,Rural,30-34,75779,22110,53669
C2308,14,000,State - MANIPUR,Rural,35-39,67986,24898,43088
C2308,14,000,State - MANIPUR,Rural,40-44,57665,25954,31711
C2308,14,000,State - MANIPUR,Rural,45-49,49541,26095,23446
C2308,14,000,State - MANIPUR,Rural,50-54,39480,23414,16066
C2308,14,000,State - MANIPUR,Rural,55-59,29046,19046,10000
C2308,14,000,State - MANIPUR,Rural,60-64,23348,16938,6410
C2308,14,000,State - MANIPUR,Rural,65-69,15329,12076,3253
C2308,14,000,State - MANIPUR,Rural,70-74,11287,9563,1724
C2308,14,000,State - MANIPUR,Rural,75-79,6695,5820,875
C2308,14,000,State - MANIPUR,Rural,80+,7934,6641,1293
C2308,14,000,State - MANIPUR,Rural,Age not stated,2509,989,1520
C2308,14,000,State - MANIPUR,Urban,All ages,422452,126559,295893
C2308,14,000,State - MANIPUR,Urban,0-6,49370,49370,0
C2308,14,000,State - MANIPUR,Urban,7,7692,2235,5457
C2308,14,000,State - MANIPUR,Urban,8,7516,1387,6129
C2308,14,000,State - MANIPUR,Urban,9,6802,948,5854
C2308,14,000,State - MANIPUR,Urban,10,8367,995,7372
C2308,14,000,State - MANIPUR,Urban,11,7768,646,7122
C2308,14,000,State - MANIPUR,Urban,12,8429,556,7873
C2308,14,000,State - MANIPUR,Urban,13,8253,419,7834
C2308,14,000,State - MANIPUR,Urban,14,8172,382,7790
C2308,14,000,State - MANIPUR,Urban,15,8215,448,7767
C2308,14,000,State - MANIPUR,Urban,16,7250,364,6886
C2308,14,000,State - MANIPUR,Urban,17,7008,377,6631
C2308,14,000,State - MANIPUR,Urban,18,8253,629,7624
C2308,14,000,State - MANIPUR,Urban,19,6654,398,6256
C2308,14,000,State - MANIPUR,Urban,20-24,39679,3039,36640
C2308,14,000,State - MANIPUR,Urban,25-29,42328,4214,38114
C2308,14,000,State - MANIPUR,Urban,30-34,35497,4351,31146
C2308,14,000,State - MANIPUR,Urban,35-39,32448,5515,26933
C2308,14,000,State - MANIPUR,Urban,40-44,27268,6119,21149
C2308,14,000,State - MANIPUR,Urban,45-49,23572,6818,16754
C2308,14,000,State - MANIPUR,Urban,50-54,20199,7028,13171
C2308,14,000,State - MANIPUR,Urban,55-59,15044,6196,8848
C2308,14,000,State - MANIPUR,Urban,60-64,11982,6359,5623
C2308,14,000,State - MANIPUR,Urban,65-69,8101,5268,2833
C2308,14,000,State - MANIPUR,Urban,70-74,6190,4657,1533
C2308,14,000,State - MANIPUR,Urban,75-79,4070,3250,820
C2308,14,000,State - MANIPUR,Urban,80+,5289,4311,978
C2308,14,000,State - MANIPUR,Urban,Age not stated,1036,280,756
C2308,15,000,State - MIZORAM,Total,All ages,541867,132221,409646
C2308,15,000,State - MIZORAM,Total,0-6,82970,82970,0
C2308,15,000,State - MIZORAM,Total,7,11967,2576,9391
C2308,15,000,State - MIZORAM,Total,8,11484,1378,10106
C2308,15,000,State - MIZORAM,Total,9,11171,941,10230
C2308,15,000,State - MIZORAM,Total,10,12511,1109,11402
C2308,15,000,State - MIZORAM,Total,11,11432,773,10659
C2308,15,000,State - MIZORAM,Total,12,11285,680,10605
C2308,15,000,State - MIZORAM,Total,13,11099,603,10496
C2308,15,000,State - MIZORAM,Total,14,11128,599,10529
C2308,15,000,State - MIZORAM,Total,15,10928,670,10258
C2308,15,000,State - MIZORAM,Total,16,10929,613,10316
C2308,15,000,State - MIZORAM,Total,17,10601,644,9957
C2308,15,000,State - MIZORAM,Total,18,11304,894,10410
C2308,15,000,State - MIZORAM,Total,19,10674,979,9695
C2308,15,000,State - MIZORAM,Total,20-24,56196,5425,50771
C2308,15,000,State - MIZORAM,Total,25-29,50956,4834,46122
C2308,15,000,State - MIZORAM,Total,30-34,44033,3831,40202
C2308,15,000,State - MIZORAM,Total,35-39,35567,3508,32059
C2308,15,000,State - MIZORAM,Total,40-44,28210,3388,24822
C2308,15,000,State - MIZORAM,Total,45-49,26147,3094,23053
C2308,15,000,State - MIZORAM,Total,50-54,21700,2997,18703
C2308,15,000,State - MIZORAM,Total,55-59,15038,2150,12888
C2308,15,000,State - MIZORAM,Total,60-64,12123,1965,10158
C2308,15,000,State - MIZORAM,Total,65-69,8056,1529,6527
C2308,15,000,State - MIZORAM,Total,70-74,5912,1401,4511
C2308,15,000,State - MIZORAM,Total,75-79,3900,1109,2791
C2308,15,000,State - MIZORAM,Total,80+,4292,1513,2779
C2308,15,000,State - MIZORAM,Total,Age not stated,254,48,206
C2308,15,000,State - MIZORAM,Rural,All ages,256300,88366,167934
C2308,15,000,State - MIZORAM,Rural,0-6,45895,45895,0
C2308,15,000,State - MIZORAM,Rural,7,6634,1960,4674
C2308,15,000,State - MIZORAM,Rural,8,6298,1197,5101
C2308,15,000,State - MIZORAM,Rural,9,5891,841,5050
C2308,15,000,State - MIZORAM,Rural,10,6634,949,5685
C2308,15,000,State - MIZORAM,Rural,11,5813,709,5104
C2308,15,000,State - MIZORAM,Rural,12,5864,645,5219
C2308,15,000,State - MIZORAM,Rural,13,5598,564,5034
C2308,15,000,State - MIZORAM,Rural,14,5343,556,4787
C2308,15,000,State - MIZORAM,Rural,15,5071,618,4453
C2308,15,000,State - MIZORAM,Rural,16,4920,559,4361
C2308,15,000,State - MIZORAM,Rural,17,4582,582,4000
C2308,15,000,State - MIZORAM,Rural,18,4905,835,4070
C2308,15,000,State - MIZORAM,Rural,19,4779,932,3847
C2308,15,000,State - MIZORAM,Rural,20-24,25655,5081,20574
C2308,15,000,State - MIZORAM,Rural,25-29,22942,4465,18477
C2308,15,000,State - MIZORAM,Rural,30-34,18939,3480,15459
C2308,15,000,State - MIZORAM,Rural,35-39,15168,3146,12022
C2308,15,000,State - MIZORAM,Rural,40-44,11893,2984,8909
C2308,15,000,State - MIZORAM,Rural,45-49,11062,2641,8421
C2308,15,000,State - MIZORAM,Rural,50-54,9720,2544,7176
C2308,15,000,State - MIZORAM,Rural,55-59,6833,1748,5085
C2308,15,000,State - MIZORAM,Rural,60-64,5626,1590,4036
C2308,15,000,State - MIZORAM,Rural,65-69,3773,1184,2589
C2308,15,000,State - MIZORAM,Rural,70-74,2665,982,1683
C2308,15,000,State - MIZORAM,Rural,75-79,1723,709,1014
C2308,15,000,State - MIZORAM,Rural,80+,1948,938,1010
C2308,15,000,State - MIZORAM,Rural,Age not stated,126,32,94
C2308,15,000,State - MIZORAM,Urban,All ages,285567,43855,241712
C2308,15,000,State - MIZORAM,Urban,0-6,37075,37075,0
C2308,15,000,State - MIZORAM,Urban,7,5333,616,4717
C2308,15,000,State - MIZORAM,Urban,8,5186,181,5005
C2308,15,000,State - MIZORAM,Urban,9,5280,100,5180
C2308,15,000,State - MIZORAM,Urban,10,5877,160,5717
C2308,15,000,State - MIZORAM,Urban,11,5619,64,5555
C2308,15,000,State - MIZORAM,Urban,12,5421,35,5386
C2308,15,000,State - MIZORAM,Urban,13,5501,39,5462
C2308,15,000,State - MIZORAM,Urban,14,5785,43,5742
C2308,15,000,State - MIZORAM,Urban,15,5857,52,5805
C2308,15,000,State - MIZORAM,Urban,16,6009,54,5955
C2308,15,000,State - MIZORAM,Urban,17,6019,62,5957
C2308,15,000,State - MIZORAM,Urban,18,6399,59,6340
C2308,15,000,State - MIZORAM,Urban,19,5895,47,5848
C2308,15,000,State - MIZORAM,Urban,20-24,30541,344,30197
C2308,15,000,State - MIZORAM,Urban,25-29,28014,369,27645
C2308,15,000,State - MIZORAM,Urban,30-34,25094,351,24743
C2308,15,000,State - MIZORAM,Urban,35-39,20399,362,20037
C2308,15,000,State - MIZORAM,Urban,40-44,16317,404,15913
C2308,15,000,State - MIZORAM,Urban,45-49,15085,453,14632
C2308,15,000,State - MIZORAM,Urban,50-54,11980,453,11527
C2308,15,000,State - MIZORAM,Urban,55-59,8205,402,7803
C2308,15,000,State - MIZORAM,Urban,60-64,6497,375,6122
C2308,15,000,State - MIZORAM,Urban,65-69,4283,345,3938
C2308,15,000,State - MIZORAM,Urban,70-74,3247,419,2828
C2308,15,000,State - MIZORAM,Urban,75-79,2177,400,1777
C2308,15,000,State - MIZORAM,Urban,80+,2344,575,1769
C2308,15,000,State - MIZORAM,Urban,Age not stated,128,16,112
C2308,16,000,State - TRIPURA,Total,All ages,1799541,496127,1303414
C2308,16,000,State - TRIPURA,Total,0-6,224006,224006,0
C2308,16,000,State - TRIPURA,Total,7,32512,5925,26587
C2308,16,000,State - TRIPURA,Total,8,33481,2425,31056
C2308,16,000,State - TRIPURA,Total,9,33256,1680,31576
C2308,16,000,State - TRIPURA,Total,10,36202,2035,34167
C2308,16,000,State - TRIPURA,Total,11,34324,1294,33030
C2308,16,000,State - TRIPURA,Total,12,36189,1415,34774
C2308,16,000,State - TRIPURA,Total,13,33999,1137,32862
C2308,16,000,State - TRIPURA,Total,14,33975,1302,32673
C2308,16,000,State - TRIPURA,Total,15,34722,1795,32927
C2308,16,000,State - TRIPURA,Total,16,34633,1815,32818
C2308,16,000,State - TRIPURA,Total,17,31846,1801,30045
C2308,16,000,State - TRIPURA,Total,18,38971,3105,35866
C2308,16,000,State - TRIPURA,Total,19,36521,2685,33836
C2308,16,000,State - TRIPURA,Total,20-24,189398,16445,172953
C2308,16,000,State - TRIPURA,Total,25-29,169090,18672,150418
C2308,16,000,State - TRIPURA,Total,30-34,137758,17487,120271
C2308,16,000,State - TRIPURA,Total,35-39,136291,22687,113604
C2308,16,000,State - TRIPURA,Total,40-44,114658,24843,89815
C2308,16,000,State - TRIPURA,Total,45-49,98752,25393,73359
C2308,16,000,State - TRIPURA,Total,50-54,75559,22320,53239
C2308,16,000,State - TRIPURA,Total,55-59,55025,18978,36047
C2308,16,000,State - TRIPURA,Total,60-64,47518,20709,26809
C2308,16,000,State - TRIPURA,Total,65-69,35436,17560,17876
C2308,16,000,State - TRIPURA,Total,70-74,26789,15019,11770
C2308,16,000,State - TRIPURA,Total,75-79,15827,9291,6536
C2308,16,000,State - TRIPURA,Total,80+,22054,14090,7964
C2308,16,000,State - TRIPURA,Total,Age not stated,749,213,536
C2308,16,000,State - TRIPURA,Rural,All ages,1325291,414021,911270
C2308,16,000,State - TRIPURA,Rural,0-6,178909,178909,0
C2308,16,000,State - TRIPURA,Rural,7,25565,5078,20487
C2308,16,000,State - TRIPURA,Rural,8,26379,2211,24168
C2308,16,000,State - TRIPURA,Rural,9,26164,1532,24632
C2308,16,000,State - TRIPURA,Rural,10,28822,1828,26994
C2308,16,000,State - TRIPURA,Rural,11,26942,1166,25776
C2308,16,000,State - TRIPURA,Rural,12,28881,1305,27576
C2308,16,000,State - TRIPURA,Rural,13,26834,1053,25781
C2308,16,000,State - TRIPURA,Rural,14,26611,1185,25426
C2308,16,000,State - TRIPURA,Rural,15,27167,1643,25524
C2308,16,000,State - TRIPURA,Rural,16,26679,1650,25029
C2308,16,000,State - TRIPURA,Rural,17,23979,1628,22351
C2308,16,000,State - TRIPURA,Rural,18,30143,2833,27310
C2308,16,000,State - TRIPURA,Rural,19,27543,2453,25090
C2308,16,000,State - TRIPURA,Rural,20-24,142410,14966,127444
C2308,16,000,State - TRIPURA,Rural,25-29,123471,16881,106590
C2308,16,000,State - TRIPURA,Rural,30-34,97137,15630,81507
C2308,16,000,State - TRIPURA,Rural,35-39,94471,19898,74573
C2308,16,000,State - TRIPURA,Rural,40-44,78462,21508,56954
C2308,16,000,State - TRIPURA,Rural,45-49,66634,21880,44754
C2308,16,000,State - TRIPURA,Rural,50-54,50320,19036,31284
C2308,16,000,State - TRIPURA,Rural,55-59,36881,16238,20643
C2308,16,000,State - TRIPURA,Rural,60-64,33355,17514,15841
C2308,16,000,State - TRIPURA,Rural,65-69,25359,14768,10591
C2308,16,000,State - TRIPURA,Rural,70-74,19066,12325,6741
C2308,16,000,State - TRIPURA,Rural,75-79,10907,7449,3458
C2308,16,000,State - TRIPURA,Rural,80+,15733,11296,4437
C2308,16,000,State - TRIPURA,Rural,Age not stated,467,158,309
C2308,16,000,State - TRIPURA,Urban,All ages,474250,82106,392144
C2308,16,000,State - TRIPURA,Urban,0-6,45097,45097,0
C2308,16,000,State - TRIPURA,Urban,7,6947,847,6100
C2308,16,000,State - TRIPURA,Urban,8,7102,214,6888
C2308,16,000,State - TRIPURA,Urban,9,7092,148,6944
C2308,16,000,State - TRIPURA,Urban,10,7380,207,7173
C2308,16,000,State - TRIPURA,Urban,11,7382,128,7254
C2308,16,000,State - TRIPURA,Urban,12,7308,110,7198
C2308,16,000,State - TRIPURA,Urban,13,7165,84,7081
C2308,16,000,State - TRIPURA,Urban,14,7364,117,7247
C2308,16,000,State - TRIPURA,Urban,15,7555,152,7403
C2308,16,000,State - TRIPURA,Urban,16,7954,165,7789
C2308,16,000,State - TRIPURA,Urban,17,7867,173,7694
C2308,16,000,State - TRIPURA,Urban,18,8828,272,8556
C2308,16,000,State - TRIPURA,Urban,19,8978,232,8746
C2308,16,000,State - TRIPURA,Urban,20-24,46988,1479,45509
C2308,16,000,State - TRIPURA,Urban,25-29,45619,1791,43828
C2308,16,000,State - TRIPURA,Urban,30-34,40621,1857,38764
C2308,16,000,State - TRIPURA,Urban,35-39,41820,2789,39031
C2308,16,000,State - TRIPURA,Urban,40-44,36196,3335,32861
C2308,16,000,State - TRIPURA,Urban,45-49,32118,3513,28605
C2308,16,000,State - TRIPURA,Urban,50-54,25239,3284,21955
C2308,16,000,State - TRIPURA,Urban,55-59,18144,2740,15404
C2308,16,000,State - TRIPURA,Urban,60-64,14163,3195,10968
C2308,16,000,State - TRIPURA,Urban,65-69,10077,2792,7285
C2308,16,000,State - TRIPURA,Urban,70-74,7723,2694,5029
C2308,16,000,State - TRIPURA,Urban,75-79,4920,1842,3078
C2308,16,000,State - TRIPURA,Urban,80+,6321,2794,3527
C2308,16,000,State - TRIPURA,Urban,Age not stated,282,55,227
C2308,17,000,State - MEGHALAYA,Total,All ages,1475057,603931,871126
C2308,17,000,State - MEGHALAYA,Total,0-6,279890,279890,0
C2308,17,000,State - MEGHALAYA,Total,7,38367,16873,21494
C2308,17,000,State - MEGHALAYA,Total,8,37883,10690,27193
C2308,17,000,State - MEGHALAYA,Total,9,35765,7771,27994
C2308,17,000,State - MEGHALAYA,Total,10,41393,7654,33739
C2308,17,000,State - MEGHALAYA,Total,11,37563,4996,32567
C2308,17,000,State - MEGHALAYA,Total,12,38291,4051,34240
C2308,17,000,State - MEGHALAYA,Total,13,36034,3326,32708
C2308,17,000,State - MEGHALAYA,Total,14,35852,3173,32679
C2308,17,000,State - MEGHALAYA,Total,15,34808,3328,31480
C2308,17,000,State - MEGHALAYA,Total,16,34117,3288,30829
C2308,17,000,State - MEGHALAYA,Total,17,30561,3271,27290
C2308,17,000,State - MEGHALAYA,Total,18,33240,4321,28919
C2308,17,000,State - MEGHALAYA,Total,19,28746,4265,24481
C2308,17,000,State - MEGHALAYA,Total,20-24,145872,26140,119732
C2308,17,000,State - MEGHALAYA,Total,25-29,126605,29634,96971
C2308,17,000,State - MEGHALAYA,Total,30-34,93871,25506,68365
C2308,17,000,State - MEGHALAYA,Total,35-39,87386,29442,57944
C2308,17,000,State - MEGHALAYA,Total,40-44,72073,28233,43840
C2308,17,000,State - MEGHALAYA,Total,45-49,60072,27034,33038
C2308,17,000,State - MEGHALAYA,Total,50-54,42833,20518,22315
C2308,17,000,State - MEGHALAYA,Total,55-59,29417,15295,14122
C2308,17,000,State - MEGHALAYA,Total,60-64,25287,14388,10899
C2308,17,000,State - MEGHALAYA,Total,65-69,18292,11109,7183
C2308,17,000,State - MEGHALAYA,Total,70-74,12537,8279,4258
C2308,17,000,State - MEGHALAYA,Total,75-79,6997,4685,2312
C2308,17,000,State - MEGHALAYA,Total,80+,8850,5781,3069
C2308,17,000,State - MEGHALAYA,Total,Age not stated,2455,990,1465
C2308,17,000,State - MEGHALAYA,Rural,All ages,1177179,537661,639518
C2308,17,000,State - MEGHALAYA,Rural,0-6,241841,241841,0
C2308,17,000,State - MEGHALAYA,Rural,7,32742,15611,17131
C2308,17,000,State - MEGHALAYA,Rural,8,32252,10219,22033
C2308,17,000,State - MEGHALAYA,Rural,9,30208,7416,22792
C2308,17,000,State - MEGHALAYA,Rural,10,34804,7273,27531
C2308,17,000,State - MEGHALAYA,Rural,11,31102,4766,26336
C2308,17,000,State - MEGHALAYA,Rural,12,31606,3861,27745
C2308,17,000,State - MEGHALAYA,Rural,13,29391,3152,26239
C2308,17,000,State - MEGHALAYA,Rural,14,28673,2971,25702
C2308,17,000,State - MEGHALAYA,Rural,15,27368,3075,24293
C2308,17,000,State - MEGHALAYA,Rural,16,26424,3042,23382
C2308,17,000,State - MEGHALAYA,Rural,17,23396,3045,20351
C2308,17,000,State - MEGHALAYA,Rural,18,25670,4008,21662
C2308,17,000,State - MEGHALAYA,Rural,19,22136,3972,18164
C2308,17,000,State - MEGHALAYA,Rural,20-24,112271,24319,87952
C2308,17,000,State - MEGHALAYA,Rural,25-29,96886,27389,69497
